ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
2643	親	亲	tsʰɐn55	tʃʰɐn55	can1	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	親生，父親	
2644	親	亲	tsʰɐn33	tʃʰɐn33	can3	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	親家	
2645	七	七	tsʰɐt5	tʃʰɐt5	cat1	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	數字	
2646	漆	漆	tsʰɐt5	tʃʰɐt5	cat1	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	油漆	
2647	秦	秦	tsʰɐn21	tʃʰɐn21	can4	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	姓，秦國	
2648	盡	尽	tsɐn22	tʃɐn22	zan6	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	盡量，盡力	
2649	疾	疾	tsɐt2	tʃɐt2	zat6	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	疾病，殘疾	
2650	辛	辛	ɬɐn55	ɬɐn55	slan1	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	辛苦，艱辛	
2651	薪	薪	ɬɐn55	ɬɐn55	slan1	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	薪水	
2652	新	新	ɬɐn55	ɬɐn55	slan1	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	新舊，革新	
2653	信	信	ɬɐn33	ɬɐn33	slan3	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	書信，相信	
2654	訊	讯	ɬɐn33	ɬɐn33	slan3	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	通訊	
2655	悉	悉	ɬek5	ɬek5	slik1	1998年楊煥典主編《廣西通誌·漢語方言誌》P757	熟悉	
2656	膝	膝	ɬɐt5	ɬɐt5	slat1	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	膝蓋	
2657	珍	珍	tsɐn55	tʃɐn55	zan1	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	珍珠，珍貴	
2658	鎮	镇	tsɐn33	tʃɐn33	zan3	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	小鎮，鎮壓	
2659	趁	趁	tsʰɐn33	tʃʰɐn33	can3	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	趁機，趁車，趁錢	
2660	陳	陈	tsʰɐn21	tʃʰɐn21	can4	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	姓，陳年，陳列	
2661	塵	尘	tsʰɐn21	tʃʰɐn21	can4	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	灰塵，塵土	
2662	陣	阵	tsɐn22	tʃɐn22	zan6	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	佈陣，陣雨	
2663	姪	侄	tsɐt2	tʃɐt2	zat6	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	姪子，內姪	
2664	侄	侄	tsɐt2	tʃɐt2	zat6	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	侄子，內侄	原文作「姪」字
2665	秩	秩	tit2	tit2	dit6	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	秩序	
2666	榛	榛	tsɐn55	tʃɐn55	zan1	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	榛子	
2667	臻	臻	tsɐn55	tʃɐn55	zan1	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	日臻完善	
2668	襯	衬	tsʰɐn33	tʃʰɐn33	can3	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	裏襯，襯衫	
2669	瑟	瑟	ɬɐk5	ɬɐk5	slak1	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	蕭瑟，琴瑟	
2670	蝨	虱	sɐt5	ʃɐt5	sat1	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	蝨子，頭蝨	
2671	真	真	tsɐn55	tʃɐn55	zan1	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	真假，認真	
2672	診	诊	tsʰɐn35	tʃʰɐn35	can2	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	急診，診脈	
2673	疹	疹	tsʰɐn35	tʃʰɐn35	can2	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	麻疹	
2674	振	振	tsɐn33	tʃɐn33	zan3	1998年楊煥典主編《廣西通誌·漢語方言誌》P758	振動，振奮	
