ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
2058	寒	寒	han21	han21	haan4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	傷寒，小寒，寒冷。	
2059	韓	韩	han21	han21	haan4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	姓，韓國。	
2060	旱	旱	han24	han24	haan5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	乾旱。	
2061	汗	汗	han22	han22	haan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	出汗。	
2062	銲	銲	han22	han22	haan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	焊接，電焊，焊鐵壺。	
2063	焊	焊	han22	han22	haan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	焊接，電焊，焊鐵壺。	原文作「銲」字。
2064	翰	翰	han22	han22	haan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	翰林，人名用字。	
2065	安	安	an53	an53	aan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	安全，安放。	
2066	鞍	鞍	an53	an53	aan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	馬鞍。	
2067	按	按	an55	an55	aan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	按照，按鈴。	
2068	案	案	an55	an55	aan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	人命案，檔案。	
2069	扮	扮	pan22	pan22	baan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	打扮，扮相。	
2070	八	八	pat3	pat3	baat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	數字。	
2071	盼	盼	pʰan55	pʰan55	paan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	盼望，期盼。	
2072	辦	办	pan22	pan22	baan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	辦法，怎麼辦。	
2073	瓣	瓣	pan22	pan22	baan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P730	花瓣，葉子。	
2074	拔	拔	pat2	pat2	baat6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	拔秧，選拔。	
2075	抹	抹	mat3	mat3	maat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	抹布。	
2076	綻	绽	ʧan22	tʃan22	zaan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	破綻，穀粒飽滿，綻縫（衣服脫線）。	
2077	盞	盏	ʧan33	tʃan33	zaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	燈盞，酒盞，碗盞。	
2078	札	札	ʧat3	tʃat3	zaat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	札記，信札。	
2079	紮	扎	ʧat3	tʃat3	zaat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	紮緊，駐紮。	
2080	鏟	铲	ʧʰan33	tʃʰan33	caan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	鑊鏟，剷草。	
2081	察	察	ʧʰat3	tʃʰat3	caat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	察看，觀察。	
2082	山	山	ʃan53	ʃan53	saan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	山頂，泰山。	
2083	產	产	ʧʰan33	tʃʰan33	caan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	生產。	
2084	殺	杀	ʃat3	ʃat3	saat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	殺人，自殺。	
2085	艱	艰	kan53	kan53	gaan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	艱苦。	
2086	間	间	kan53	kan53	gaan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731		
2087	襉	裥	kan33	kan33	gaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	衣服上的褶子，老人皮膚皺。	
2088	簡	简	kan33	kan33	gaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	簡單。	
2089	柬	柬	kan33	kan33	gaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	請柬。	
2090	揀	拣	kan33	kan33	gaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	挑選，揀菜。	
2091	間	间	kan55	kan55	gaan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P731	間斷，離間。	
2092	眼	眼	ȵan24	ȵan24	njaan5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732		
2093	閑	闲	han21	han21	haan4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732		
2094	限	限	han22	han22	haan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	有限，限制。	
2095	莧	苋	han22	han22	haan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	莧菜，馬齒莧。	
2096	軋	轧	ʧat3	tʃat3	zaat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	壓，被車軋，軋鋼廠。	
2097	班	班	pan53	pan53	baan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	班級，上班。	
2098	斑	斑	pan53	pan53	baan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	雀斑，斑點。	
2099	扳	扳	pan33	pan33	baan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	扳手，用力往後拉。	
2100	頒	颁	pan53	pan53	baan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	頒佈。	
2101	板	板	pan33	pan33	baan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	黑板，石板。	
2102	版	版	pan33	pan33	baan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	出版，版本。	
2103	攀	攀	pʰan53	pʰan53	paan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	攀登，高攀。	
2104	扳	扳	pan53	pan53	baan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732		
2105	襻	襻	pʰan55	pʰan55	paan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	紐襻，門襻。	
2106	爿	爿	pan21	pan21	baan4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	一爿店。	
2107	蠻	蛮	man21	man21	maan4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	野蠻，蠻橫。	
2108	慢	慢	man22	man22	maan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	慢車，快慢。	
2109	棧	栈	ʧan33	tʃan33	zaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P732	客棧，棧房，棧道。	
2110	鍘	铡	ʧat2	tʃat2	zaat6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	鍘刀（包公的刑具，切中藥，人蔘的工具）。	
2111	刪	删	ʃan53	ʃan53	saan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	刪除。	
2112	疝	疝	ʃan55	ʃan55	saan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	疝氣（大卵脬，小腸氣）。	
2113	奸	奸	kan53	kan53	gaan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	奸臣，忠奸。	
2114	姦	奸	kan53	kan53	gaan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733		原文作「奸」字。
2115	諫	谏	kan55	kan55	gaan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	諫議。	
2116	澗	涧	kan55	kan55	gaan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	兩山之間的小溪。	
2117	鐧	锏	kan55	kan55	gaan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	車鐗。	
2118	顏	颜	ȵan21	ȵan21	njaan4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	顏色，姓。	
2119	雁	雁	ȵan22	ȵan22	njaan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	大雁，雁鵝。	
2120	瞎	瞎	hat3	hat3	haat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	瞎子，眼瞎。	
2121	轄	辖	hɐt2	hɐt2	hat6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	直轄市，管轄。	
2122	晏	晏	an55	an55	aan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	晚也，晏子。	
2123	鞭	鞭	pin53	pin53	bin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	皮鞭，鞭策。	
2124	編	编	pʰin53	pʰin53	pin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	編筐，編輯。	
2125	變	变	pin55	pin55	bin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	改變，變化。	
2126	別	别	pit2	pit2	bit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733，734	區別；分別，離別。	
2127	鼈	鼈	pit3	pit3	bit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	甲魚，鱉壺（軍用水壺）。	
2128	鱉	鳖	pit3	pit3	bit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733	甲魚，鱉壺（軍用水壺）。	
2129	篇	篇	pʰin53	pʰin53	pin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P733		原文誤作[pʰit53]。
2130	偏	偏	pʰin53	pʰin53	pin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	偏偏，偏僻。	
2131	騙	骗	pʰin55	pʰin55	pin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	騙馬；騙人，欺騙。	
2132	便	便	pin21	pin21	bin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	便宜。	
2133	辯	辩	pin22	pin22	bin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	辯論。	
2134	辨	辨	pin22	pin22	bin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	分辨，辨別。	
2135	汴	汴	pin22	pin22	bin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734		
2136	便	便	pin22	pin22	bin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	方便，便當。	
2137	綿	绵	min21	min21	min4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	海綿，綿延。	
2138	棉	棉	min21	min21	min4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	棉花。	
2139	免	免	min24	min24	min5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	免除，罷免。	
2140	勉	勉	min24	min24	min5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	勉強，勉勵。	
2141	緬	缅	min24	min24	min5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	緬甸，緬懷。	
2142	澠	渑	min24	min24	min5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	澠池。	
2143	娩	娩	min24	min24	min5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	分娩。	
2144	面	面	min22	min22	min6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734		
2145	滅	灭	mit24	mit24	mit5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P734	消滅，滅亡。	
2146	碾	碾	nin24	nin24	nin5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	農具，碾米。	
2147	連	连	lin21	lin21	lin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	連長，大連。	
2148	聯	联	lin21	lin21	lin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	對聯，聯繫。	
2149	輦	辇	nin24	nin24	nin5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735		
2150	列	列	lit2	lit2	lit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	排列，列寧。	
2151	烈	烈	lit2	lit2	lit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	烈士，熱烈。	
2152	裂	裂	lit2	lit2	lit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	分裂，裂開。	
2153	煎	煎	ʧin53	tʃin53	zin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	煎藥，煎魚。	
2154	剪	剪	ʧin33	tʃin33	zin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	鉸剪，剪東西。	
2155	箭	箭	ʧin55	tʃin55	zin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	射箭。	
2156	濺	溅	ʧin22	tʃin22	zin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	濺水。	
2157	遷	迁	ʧʰin53	tʃʰin53	cin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	遷移。	
2158	淺	浅	ʧʰin33	tʃʰin33	cin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	深淺，淺薄。	
2159	錢	钱	ʧin21	tʃin21	zin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	一塊錢，姓。	
2160	踐	践	ʧin33	tʃin33	zin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	實踐。	
2161	賤	贱	ʧin22	tʃin22	zin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	犯賤，賤價。	
2162	餞	饯	ʧin22	tʃin22	zin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	餞行。	
2163	仙	仙	ɬin53	ɬin53	slin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P735	神仙，仙丹。	
2164	鮮	鲜	ɬyn53	ɬyn53	slyun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	新鮮，鮮豔。	
2165	鮮	鲜	ɬyn33	ɬyn33	slyun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	鮮少。	
2166	癬	癣	ɬyn33	ɬyn33	slyun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	腳癬。	
2167	線	线	ɬin55	ɬin55	slin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	棉線，線索。	
2168	綫	线	ɬin55	ɬin55	slin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	棉線，線索。	原文作「線」字。
2169	薛	薛	ɬyt3	ɬyt3	slyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	姓，薛寶釵。	
2170	泄	泄	ɬit3	ɬit3	slit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	排泄，泄漏，泄洪。	
2171	洩	泄	ɬit3	ɬit3	slit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	排泄，泄漏，泄洪。	原文作「泄」字。
2172	涎	涎	hin21	hin21	hin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	流下的口水。	
2173	羨	羡	ɬin55	ɬin55	slin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	羨慕。	
2174	羡	羡	ɬin55	ɬin55	slin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	羨慕。	原文作「羨」字。
2175	展	展	ʧin33	tʃin33	zin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	發展，展開。	
2176	哲	哲	ʧyt3	tʃyt3	zyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	哲學，哲理。	
2177	蜇	蜇	ʧyt3	tʃyt3	zyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	蠍子蜇人，海蜇。	
2178	撤	撤	ʧʰyt3	tʃʰyt3	cyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	撤退。	
2179	徹	彻	ʧʰyt3	tʃʰyt3	cyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	徹底。	
2180	纏	缠	ʧin21	tʃin21	zin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	盤纏，糾纏。	
2181	轍	辙	ʧit3	tʃit3	zit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	南轅北轍。	
2182	氈	毡	ʧin53	tʃin53	zin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	油毛氈。	
2183	戰	战	ʧin55	tʃin55	zin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	戰鬥。	
2184	顫	颤	ʧin55	tʃin55	zin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P736	顫抖，打顫。	
2185	折	折	ʧyt3	tʃyt3	zyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	打折，折斷；弄折了。	「折本」中讀[ʃyt2]。
2186	浙	浙	ʧyt3	tʃyt3	zyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	浙江。	
2187	舌	舌	ʃit2	ʃit2	sit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	舌頭，口舌。	
2188	膻	膻	ʃin53	ʃin53	sin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737		
2189	羶	膻	ʃin53	ʃin53	sin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737		
2190	搧	搧	ʃin53	ʃin53	sin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	搧扇子。	
2191	扇	扇	ʃin55	ʃin55	sin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	芭蕉扇。	
2192	設	设	ʧʰyt3	tʃʰyt3	cyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	建設，設計。	
2193	蟬	蝉	ʃim21	ʃim21	sim4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	蟬兒，蟬蛻。	
2194	禪	禅	ʃin21	ʃin21	sin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	禪師，禪宗。	
2195	善	善	ʃin22	ʃin22	sin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	善良，面善。	
2196	膳	膳	ʃin22	ʃin22	sin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	用膳，膳食。	
2197	單	单	ʃin22	ʃin22	sin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	姓。	
2198	禪	禅	ʃin22	ʃin22	sin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	禪讓。	
2199	然	然	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	然後，居然。	
2200	燃	燃	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	點燃，燃燒。	
2201	熱	热	ȵit2	ȵit2	njit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	冷熱，熱烈。	
2202	遣	遣	hin33	hin33	hin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P737	遣責，派遣。	
2203	乾	乾	kin21	kin21	gin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	乾隆，乾坤。	
2204	虔	虔	kin21	kin21	gin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	虔誠。	
2205	犍	犍	kin22	kin22	gin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	犍爲縣。	
2206	掮	掮	kin21	kin21	gin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	掮客（中介），扛。	
2207	件	件	kyn22	kyn22	gyun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	一件，事件。	
2208	傑	杰	kyt2	kyt2	gyut6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	傑出，豪傑。	
2209	杰	杰	kyt2	kyt2	gyut6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738		
2210	諺	谚	jin55	jin55	jin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	諺語。	
2211	孽	孽	nit2	nit2	nit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	作孽。	
2212	蔫	蔫	nin53	nin53	nin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738，739	食物不新鮮；花蔫了。	
2213	焉	焉	jin53	jin53	jin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	心不在焉。	
2214	延	延	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	延安，拖延。	
2215	筵	筵	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	酒席。	
2216	演	演	jin33	jin33	jin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	表演，演出。	
2217	拽	拽	jit3	jit3	jit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	拖。	
2218	犍	犍	kin55	kin55	gin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	閹割過的牛，犍子。	
2219	建	建	kin55	kin55	gin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	建設，新建。	
2220	揭	揭	kit3	kit3	git2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	揭開，揭蓋。	
2221	鍵	键	kin22	kin22	gin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P738	關鍵，鍵盤。	
2222	健	健	kin22	kin22	gin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	健康，老人體健。	
2223	腱	腱	kin22	kin22	gin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	肌腱。	
2224	言	言	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	語言，言論。	
2225	掀	掀	hyn53	hyn53	hyun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	掀桌子。	
2226	軒	轩	hyn53	hyn53	hyun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	人名用字。	
2227	憲	宪	hin55	hin55	hin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	憲法。	
2228	獻	献	hin55	hin55	hin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	貢獻，獻寶。	
2229	歇	歇	hit3	hit3	hit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	休息，一歇。	
2230	蠍	蝎	hit3	hit3	hit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	蠍子，蛇蠍。	
2231	堰	堰	jin55	jin55	jin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	都江堰，壩。	
2232	邊	边	pin53	pin53	bin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	旁邊，邊緣。	
2233	蝙	蝙	pʰin53	pʰin53	pin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	蝙蝠。	
2234	扁	扁	pɛn33	pɛn33	ben2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	扁擔，形狀。	
2235	匾	匾	pɛn33	pɛn33	ben2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	牌匾，匾額。	
2236	遍	遍	pʰin55	pʰin55	pin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	一遍；遍地，普遍。	
2237	憋	憋	pit3	pit3	bit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P739	憋氣，憋尿。	
2238	片	片	pʰin55	pʰin55	pin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	一片，片面。	
2239	撇	撇	pʰit3	pʰit3	pit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	撇捺，撇開。	
2240	辮	辫	pɛn24	pɛn24	ben5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	編辮子，辮子。	
2241	眠	眠	min21	min21	min4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	安眠，眠牀。	
2242	麵	面	min22	min22	min6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	吃麪，麪粉。	
2243	麪	面	min22	min22	min6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	吃麪，麪粉。	原文作「麵」字。
2244	篾	篾	mit2	mit2	mit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	竹篾。	
2245	顛	颠	tin53	tin53	din1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	顛倒，顛箥。	
2246	典	典	tim33	tim33	dim2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	詞典，典當。	
2247	天	天	tʰin53	tʰin53	tin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	天上，晴天。	
2248	腆	腆	tim33	tim33	dim2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	腆肚子，靦腆。	
2249	鐵	铁	tʰit3	tʰit3	tit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	鋼鐵。	
2250	田	田	tin21	tin21	din4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	種田，田地。	
2251	填	填	tin21	tin21	din4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	填空，填房（續絃）。	
2252	電	电	tin22	tin22	din6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	電燈，觸電。	
2253	殿	殿	tin22	tin22	din6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	佛殿，殿堂。	
2254	奠	奠	tin22	tin22	din6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	奠基，奠定。	
2255	佃	佃	tin22	tin22	din6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	佃戶。	
2256	墊	垫	tim22	tim22	dim6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P740	墊錢，座墊。	
2257	年	年	nin21	nin21	nin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	過年，年紀。	
2258	捻	捻	nin33	nin33	nin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	以指捻。	
2259	撚	撚	nin33	nin33	nin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	以指捻。	原文作「捻」字。
2260	攆	撵	nin33	nin33	nin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741		
