ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
1998	別	别	pit24	pit24	bit5	2000年李連進《平話音韻研究》P213，214	區別；離別	
1999	鼈	鳖	pit3	pit3	bit2	2000年李連進《平話音韻研究》P213		
2000	鱉	鳖	pit3	pit3	bit2	2000年李連進《平話音韻研究》P213		原文作「鼈」字
2001	篇	篇	pʰEn41	pʰɛn53	pen1	2000年李連進《平話音韻研究》P213		
2002	偏	偏	pʰin41	pʰin53	pin1	2000年李連進《平話音韻研究》P213		
2003	騙	骗	pʰin55	pʰin55	pin3	2000年李連進《平話音韻研究》P213，214	騙馬；欺騙	
2004	便	便	pin21	pin21	bin4	2000年李連進《平話音韻研究》P214	便宜	原文誤作[pi21]
2005	辨	辨	pin223	pin22	bin6	2000年李連進《平話音韻研究》P214		
2006	辯	辩	pin223	pin22	bin6	2000年李連進《平話音韻研究》P214		
2007	汴	汴	pin55	pin55	bin3	2000年李連進《平話音韻研究》P214		
2008	便	便	pin223	pin22	bin6	2000年李連進《平話音韻研究》P214	方便	
2009	綿	绵	min21	min21	min4	2000年李連進《平話音韻研究》P214		
2010	棉	棉	min21	min21	min4	2000年李連進《平話音韻研究》P214		
2011	免	免	min13	min24	min5	2000年李連進《平話音韻研究》P214		
2012	勉	勉	min13	min24	min5	2000年李連進《平話音韻研究》P215		
2013	娩	娩	min13	min24	min5	2000年李連進《平話音韻研究》P215	分娩	
2014	緬	缅	min13	min24	min5	2000年李連進《平話音韻研究》P215		
2015	面	面	min223	min22	min6	2000年李連進《平話音韻研究》P215		
2016	滅	灭	mit24	mit24	mit5	2000年李連進《平話音韻研究》P215		
2017	碾	碾	nEn33	nɛn33	nen2	2000年李連進《平話音韻研究》P215		
2018	連	连	lin21	lin21	lin4	2000年李連進《平話音韻研究》P215		
2019	聯	联	lim21	lim21	lim4	2000年李連進《平話音韻研究》P215		
2020	列	列	lyt24	lyt24	lyut5	2000年李連進《平話音韻研究》P216		
2021	烈	烈	lyt24	lyt24	lyut5	2000年李連進《平話音韻研究》P216		
2022	裂	裂	lyt24	lyt24	lyut5	2000年李連進《平話音韻研究》P216		
2023	煎	煎	tɕin41	tʃin53	zin1	2000年李連進《平話音韻研究》P216		
2024	剪	剪	tɕin33	tʃin33	zin2	2000年李連進《平話音韻研究》P216		
2025	箭	箭	tɕin55	tʃin55	zin3	2000年李連進《平話音韻研究》P216		
2026	濺	溅	tɕan223	tʃan22	zaan6	2000年李連進《平話音韻研究》P216	濺一身水	原文聲調誤作[225]
2027	遷	迁	tɕʰim41	tʃʰim53	cim1	2000年李連進《平話音韻研究》P216		
2028	淺	浅	tɕʰin33	tʃʰin33	cin2	2000年李連進《平話音韻研究》P216		
2029	錢	钱	tɕin21	tʃin21	zin4	2000年李連進《平話音韻研究》P216		
2030	踐	践	tɕin33	tʃin33	zin2	2000年李連進《平話音韻研究》P217		
2031	賤	贱	tɕin223	tʃin22	zin6	2000年李連進《平話音韻研究》P217		
2032	餞	饯	tɕin223	tʃin22	zin6	2000年李連進《平話音韻研究》P217	餞行	
2033	仙	仙	ɬin41	ɬin53	slin1	2000年李連進《平話音韻研究》P217		
2034	鮮	鲜	ɬin41	ɬin53	slin1	2000年李連進《平話音韻研究》P217	新鮮	
2035	鮮	鲜	ɬyn41	ɬyn53	slyun1	2000年李連進《平話音韻研究》P217	鮮少	
2036	癬	癣	ɬyn33	ɬyn33	slyun2	2000年李連進《平話音韻研究》P217		
2037	線	线	ɬin55	ɬin55	slin3	2000年李連進《平話音韻研究》P217		
2038	綫	线	ɬin55	ɬin55	slin3	2000年李連進《平話音韻研究》P217		原文作「線」字
2039	薛	薛	ɬyt24	ɬyt24	slyut5	2000年李連進《平話音韻研究》P217		
2040	泄	泄	ɬyt24	ɬyt24	slyut5	2000年李連進《平話音韻研究》P217	泄漏	
2041	洩	泄	ɬyt24	ɬyt24	slyut5	2000年李連進《平話音韻研究》P217	洩漏	原文作「泄」字
2042	涎	涎	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P218		
2043	羨	羡	ɬyn55	ɬyn55	slyun3	2000年李連進《平話音韻研究》P218		
2044	羡	羡	ɬyn55	ɬyn55	slyun3	2000年李連進《平話音韻研究》P218		原文作「羨」字
2045	展	展	tɕyn33	tʃyn33	zyun2	2000年李連進《平話音韻研究》P218		
2046	哲	哲	tɕyt3	tʃyt3	zyut2	2000年李連進《平話音韻研究》P218		
2047	徹	彻	tɕʰit3	tʃʰit3	cit2	2000年李連進《平話音韻研究》P218		
2048	撤	撤	tɕʰit3	tʃʰit3	cit2	2000年李連進《平話音韻研究》P218		
2049	纏	缠	tɕan21	tʃan21	zaan4	2000年李連進《平話音韻研究》P218		原文如此，疑誤
2050	轍	辙	tɕit3	tʃit3	zit2	2000年李連進《平話音韻研究》P218		
2051	氈	毡	tɕyn41	tʃyn53	zyun1	2000年李連進《平話音韻研究》P218		
2052	戰	战	tɕin55	tʃin55	zin3	2000年李連進《平話音韻研究》P219		
2053	顫	颤	tɕin55	tʃin55	zin3	2000年李連進《平話音韻研究》P219		
2054	折	折	tɕit3	tʃit3	zit2	2000年李連進《平話音韻研究》P219，220	折斷；弄折了	
2055	浙	浙	tɕit3	tʃit3	zit2	2000年李連進《平話音韻研究》P219		
2056	舌	舌	ɕit24	ʃit24	sit5	2000年李連進《平話音韻研究》P219		
2057	膻	膻	ɬau41	ɬau53	slaau1	2000年李連進《平話音韻研究》P219		訓讀「騷」，原文作「羶」字，誤作[ɬao41]
2058	羶	膻	ɬau41	ɬau53	slaau1	2000年李連進《平話音韻研究》P219		訓讀「騷」，原文誤作[ɬao41]
2059	搧	搧	ɕin55	ʃin55	sin3	2000年李連進《平話音韻研究》P219		
2060	扇	扇	ɕin41	ʃin53	sin1	2000年李連進《平話音韻研究》P219		
2061	設	设	tɕʰit3	tʃʰit3	cit2	2000年李連進《平話音韻研究》P219		
2062	蟬	蝉	ɕim21	ʃim21	sim4	2000年李連進《平話音韻研究》P219		
2063	禪	禅	ɕim21	ʃim21	sim4	2000年李連進《平話音韻研究》P220	禪宗；禪讓	
2064	膳	膳	ɕyn223	ʃyn22	syun6	2000年李連進《平話音韻研究》P220		
2065	單	单	ɕyn223	ʃyn22	syun6	2000年李連進《平話音韻研究》P220	姓	
2066	然	然	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P220		
2067	燃	燃	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P220		
2068	熱	热	ȵit24	ȵit24	njit5	2000年李連進《平話音韻研究》P220		
2069	遣	遣	hyn33	hyn33	hyun2	2000年李連進《平話音韻研究》P221		
2070	乾	乾	kyn21	kyn21	gyun4	2000年李連進《平話音韻研究》P221	乾坤	
2071	掮	掮	kyn41	kyn53	gyun1	2000年李連進《平話音韻研究》P221		讀半邊「肩」
2072	件	件	kyn223	kyn22	gyun6	2000年李連進《平話音韻研究》P221		
2073	傑	杰	kyt24	kyt24	gyut5	2000年李連進《平話音韻研究》P221		
2074	杰	杰	kyt24	kyt24	gyut5	2000年李連進《平話音韻研究》P221		原文作「傑」字
2075	諺	谚	yn55	jyn55	jyun3	2000年李連進《平話音韻研究》P221		
2076	孽	孽	nip3	nip3	nip2	2000年李連進《平話音韻研究》P221		
2077	蔫	蔫	lEu41	lɛu53	leu1	2000年李連進《平話音韻研究》P221，223	食物不新鮮；花萎	訓讀字，參見「𣩢」字
2078	焉	焉	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P222	心不在焉	
2079	延	延	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P222		
2080	筵	筵	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P222		
2081	演	演	jim33	jim33	jim2	2000年李連進《平話音韻研究》P222		
2082	建	建	kin55	kin55	gin3	2000年李連進《平話音韻研究》P222		
2083	揭	揭	kʰyt3	kʰyt3	kyut2	2000年李連進《平話音韻研究》P222		
2084	鍵	键	kin55	kin55	gin3	2000年李連進《平話音韻研究》P222		
2085	健	健	kin55	kin55	gin3	2000年李連進《平話音韻研究》P222		
2086	腱	腱	kin55	kin55	gin3	2000年李連進《平話音韻研究》P223		
2087	言	言	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P223		
2088	軒	轩	hyn41	hyn53	hyun1	2000年李連進《平話音韻研究》P223		
2089	掀	掀	hyn41	hyn53	hyun1	2000年李連進《平話音韻研究》P223		
2090	憲	宪	hyn55	hyn55	hyun3	2000年李連進《平話音韻研究》P223		
2091	獻	献	hyn55	hyn55	hyun3	2000年李連進《平話音韻研究》P223		
2092	歇	歇	hit3	hit3	hit2	2000年李連進《平話音韻研究》P223		
2093	𣩢	𣩢	lEu41	lɛu53	leu1	2000年李連進《平話音韻研究》P221，223	食物不新鮮；花萎	原文作「蔫」字
2094	堰	堰	yn55	jyn55	jyun3	2000年李連進《平話音韻研究》P223		
2095	邊	边	pin41	pin53	bin1	2000年李連進《平話音韻研究》P224		
2096	蝙	蝙	pin41	pin53	bin1	2000年李連進《平話音韻研究》P224		
2097	扁	扁	pEn33	pɛn33	ben2	2000年李連進《平話音韻研究》P224		
2098	遍	遍	pʰin55	pʰin55	pin3	2000年李連進《平話音韻研究》P224	一遍；遍地	
2099	憋	憋	pit3	pit3	bit2	2000年李連進《平話音韻研究》P224		
2100	片	片	pʰin55	pʰin55	pin3	2000年李連進《平話音韻研究》P224		
2101	撇	撇	pʰit3	pʰit3	pit2	2000年李連進《平話音韻研究》P224	撇捺；撇開	
2102	辮	辫	pEn13	pɛn24	ben5	2000年李連進《平話音韻研究》P224		
2103	眠	眠	min21	min21	min4	2000年李連進《平話音韻研究》P225		
2104	麵	面	min223	min22	min6	2000年李連進《平話音韻研究》P225		
2105	麪	面	min223	min22	min6	2000年李連進《平話音韻研究》P225		原文作「麵」字
2106	篾	篾	mit24	mit24	mit5	2000年李連進《平話音韻研究》P225	竹篾	
2107	顛	颠	tin41	tin53	din1	2000年李連進《平話音韻研究》P225		
2108	典	典	tim33	tim33	dim2	2000年李連進《平話音韻研究》P225		
2109	天	天	tʰin41	tʰin53	tin1	2000年李連進《平話音韻研究》P225		
2110	腆	腆	tim33	tim33	dim2	2000年李連進《平話音韻研究》P225		
2111	鐵	铁	tʰit3	tʰit3	tit2	2000年李連進《平話音韻研究》P225		
2112	田	田	tin21	tin21	din4	2000年李連進《平話音韻研究》P225		
2113	填	填	tin21	tin21	din4	2000年李連進《平話音韻研究》P225		
2114	電	电	tin223	tin22	din6	2000年李連進《平話音韻研究》P226		
2115	殿	殿	tin223	tin22	din6	2000年李連進《平話音韻研究》P226		
2116	奠	奠	tin223	tin22	din6	2000年李連進《平話音韻研究》P226		
2117	佃	佃	tin223	tin22	din6	2000年李連進《平話音韻研究》P226		
2118	墊	垫	tim223	tim22	dim6	2000年李連進《平話音韻研究》P226	墊錢	
2119	年	年	nin21	nin21	nin4	2000年李連進《平話音韻研究》P226		
2120	捻	捻	nEn33	nɛn33	nen2	2000年李連進《平話音韻研究》P226	以指捻碎	原文作「撚」字
2121	撚	撚	nEn33	nɛn33	nen2	2000年李連進《平話音韻研究》P226	以指撚碎	
2122	攆	撵	nEn33	nɛn33	nen2	2000年李連進《平話音韻研究》P226		
2123	捏	捏	nEn33	nɛn33	nen2	2000年李連進《平話音韻研究》P226		訓讀「撚」
2124	憐	怜	lin21	lin21	lin4	2000年李連進《平話音韻研究》P226		
2125	蓮	莲	lin21	lin21	lin4	2000年李連進《平話音韻研究》P227		
2126	練	练	lin21	lin21	lin4	2000年李連進《平話音韻研究》P227		
2127	煉	炼	lin223	lin22	lin6	2000年李連進《平話音韻研究》P227		原文作「鍊」字
2128	鍊	鍊	lin223	lin22	lin6	2000年李連進《平話音韻研究》P227		
2129	楝	楝	lin223	lin22	lin6	2000年李連進《平話音韻研究》P227	楝樹	
2130	箋	笺	tɕʰim41	tʃʰim53	cim1	2000年李連進《平話音韻研究》P227		
2131	薦	荐	tɕin55	tʃin55	zin3	2000年李連進《平話音韻研究》P227		
2132	節	节	tɕit3	tʃit3	zit2	2000年李連進《平話音韻研究》P227		
2133	千	千	tɕʰin41	tʃʰin53	cin1	2000年李連進《平話音韻研究》P227		
2134	切	切	tɕʰit3	tʃʰit3	cit2	2000年李連進《平話音韻研究》P227	切開	
2135	前	前	tɕin21	tʃin21	zin4	2000年李連進《平話音韻研究》P227		
2136	截	截	tɕyt24	tʃyt24	zyut5	2000年李連進《平話音韻研究》P228		
2137	先	先	ɬin41	ɬin53	slin1	2000年李連進《平話音韻研究》P228		
2138	楔	楔	ɬɐn33	ɬɐn33	slan2	2000年李連進《平話音韻研究》P228	楔子	訓讀「榫」
2139	肩	肩	kyn41	kyn53	gyun1	2000年李連進《平話音韻研究》P228		
2140	堅	坚	kyn41	kyn53	gyun1	2000年李連進《平話音韻研究》P228		
2141	繭	茧	kEn33	kɛn33	gen2	2000年李連進《平話音韻研究》P228		
2142	見	见	kin55	kin55	gin3	2000年李連進《平話音韻研究》P229		
2143	結	结	kyt3	kyt3	gyut2	2000年李連進《平話音韻研究》P229		
2144	潔	洁	kyt24	kyt24	gyut5	2000年李連進《平話音韻研究》P229		
2145	牽	牵	hyn41	hyn53	hyun1	2000年李連進《平話音韻研究》P229		
2146	研	研	nyn33	nyn33	nyun2	2000年李連進《平話音韻研究》P229		
2147	硯	砚	yn223	jyn22	jyun6	2000年李連進《平話音韻研究》P229		
2148	顯	显	hyn33	hyn33	hyun2	2000年李連進《平話音韻研究》P229		
2149	賢	贤	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P229		
2150	弦	弦	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P229		
2151	絃	弦	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P229		原文作「弦」字
2152	現	现	yn223	jyn22	jyun6	2000年李連進《平話音韻研究》P230		
2153	煙	烟	yn41	jyn53	jyun1	2000年李連進《平話音韻研究》P230		
2154	菸	烟	yn41	jyn53	jyun1	2000年李連進《平話音韻研究》P230		
2155	燕	燕	yn55	jyn55	jyun3	2000年李連進《平話音韻研究》P230	燕京，姓；燕子	
2156	嚥	咽	yn55	jyn55	jyun3	2000年李連進《平話音韻研究》P230		
2157	咽	咽	yn55	jyn55	jyun3	2000年李連進《平話音韻研究》P230		原文作「嚥」字
2158	宴	宴	yn55	jyn55	jyun3	2000年李連進《平話音韻研究》P230		
2159	噎	噎	jit24	jit24	jit5	2000年李連進《平話音韻研究》P230	噎住了	
2160	般	般	pun41	pun53	bun1	2000年李連進《平話音韻研究》P230		
2161	搬	搬	pun41	pun53	bun1	2000年李連進《平話音韻研究》P230		
2162	半	半	pun55	pun55	bun3	2000年李連進《平話音韻研究》P230		
2163	絆	绊	pun13	pun24	bun5	2000年李連進《平話音韻研究》P231		
2164	鉢	钵	put3	put3	but2	2000年李連進《平話音韻研究》P231		
2165	缽	钵	put3	put3	but2	2000年李連進《平話音韻研究》P231		原文作「鉢」字
2166	撥	拨	put2	put2	but6	2000年李連進《平話音韻研究》P231		
2167	潘	潘	pʰun41	pʰun53	pun1	2000年李連進《平話音韻研究》P231		
2168	拚	拚	pʰEŋ41	pʰiɐŋ53	piang1	2000年李連進《平話音韻研究》P231	拚命	訓讀「拼」
2169	判	判	pʰun55	pʰun55	pun3	2000年李連進《平話音韻研究》P231		
2170	潑	泼	pʰut3	pʰut3	put2	2000年李連進《平話音韻研究》P231		
2171	盤	盘	pun21	pun21	bun4	2000年李連進《平話音韻研究》P231		
2172	伴	伴	pun13	pun24	bun5	2000年李連進《平話音韻研究》P231		
2173	拌	拌	pun13	pun24	bun5	2000年李連進《平話音韻研究》P231		
2174	叛	叛	pʰun55	pʰun55	pun3	2000年李連進《平話音韻研究》P232		
2175	瞞	瞒	mon21	mon21	mon4	2000年李連進《平話音韻研究》P232		
2176	饅	馒	man223	man22	maan6	2000年李連進《平話音韻研究》P232	饅頭	
2177	滿	满	mun13	mun24	mun5	2000年李連進《平話音韻研究》P232		
2178	漫	漫	man223	man22	maan6	2000年李連進《平話音韻研究》P232		
2179	幔	幔	man223	man22	maan6	2000年李連進《平話音韻研究》P232		
2180	末	末	mut24	mut24	mut5	2000年李連進《平話音韻研究》P232		
2181	沫	沫	mut24	mut24	mut5	2000年李連進《平話音韻研究》P232		
2182	抹	抹	mɐt24	mɐt24	mat5	2000年李連進《平話音韻研究》P232		
2183	端	端	tun41	tun53	dun1	2000年李連進《平話音韻研究》P233		
2184	短	短	tun33	tun33	dun2	2000年李連進《平話音韻研究》P233		
2185	斷	断	tun13	tun24	dun5	2000年李連進《平話音韻研究》P233，234	決斷；斷絕	
2186	脫	脱	tʰut3	tʰut3	tut2	2000年李連進《平話音韻研究》P233		
2187	團	团	tun21	tun21	dun4	2000年李連進《平話音韻研究》P233		
2188	糰	团	tun21	tun21	dun4	2000年李連進《平話音韻研究》P233		
2189	段	段	tun223	tun22	dun6	2000年李連進《平話音韻研究》P234		
2190	緞	缎	tun223	tun22	dun6	2000年李連進《平話音韻研究》P234		
2191	奪	夺	tut2	tut2	dut6	2000年李連進《平話音韻研究》P234		
2192	暖	暖	nun13	nun24	nun5	2000年李連進《平話音韻研究》P234		
2193	鸞	鸾	luon21	lon21	lon4	2000年李連進《平話音韻研究》P234		原文作[luon21]
2194	卵	卵	lun13	lun24	lun5	2000年李連進《平話音韻研究》P234		
2195	亂	乱	lun223	lun22	lun6	2000年李連進《平話音韻研究》P234		
2196	鑽	钻	tɕon41	tʃon53	zon1	2000年李連進《平話音韻研究》P235	動詞	原文誤作[tsuon55]
2197	攢	攒	tɕan33	tʃan33	zaan2	2000年李連進《平話音韻研究》P235	積攢	
2198	鑽	钻	tɕon55	tʃon55	zon3	2000年李連進《平話音韻研究》P235	木工用具	
2199	竄	窜	tɕʰon55	tʃʰon55	con3	2000年李連進《平話音韻研究》P235		
2200	撮	撮	ȵiɐp3	ȵɐp3	njap2	2000年李連進《平話音韻研究》P235	一撮米	訓讀「執」
2201	執	执	ȵiɐp3	ȵɐp3	njap2	2000年李連進《平話音韻研究》P235	一撮米	原文作「撮」字
2202	酸	酸	ɬun41	ɬun53	slun1	2000年李連進《平話音韻研究》P235		
2203	算	算	ɬun55	ɬun55	slun3	2000年李連進《平話音韻研究》P235		
2204	蒜	蒜	ɬun55	ɬun55	slun3	2000年李連進《平話音韻研究》P235		
2205	官	官	kun41	kun53	gun1	2000年李連進《平話音韻研究》P236		
2206	棺	棺	kun41	kun53	gun1	2000年李連進《平話音韻研究》P236		
2207	觀	观	kun41	kun53	gun1	2000年李連進《平話音韻研究》P236	參觀	
2208	冠	冠	kun41	kun53	gun1	2000年李連進《平話音韻研究》P236	衣冠	
2209	管	管	kun33	kun33	gun2	2000年李連進《平話音韻研究》P236		
2210	館	馆	kun33	kun33	gun2	2000年李連進《平話音韻研究》P236		
2211	貫	贯	kun55	kun55	gun3	2000年李連進《平話音韻研究》P236		
2212	灌	灌	kun55	kun55	gun3	2000年李連進《平話音韻研究》P236		
2213	罐	罐	kun55	kun55	gun3	2000年李連進《平話音韻研究》P236		
2214	觀	观	kun55	kun55	gun3	2000年李連進《平話音韻研究》P236	寺觀	
2215	冠	冠	kun55	kun55	gun3	2000年李連進《平話音韻研究》P237	冠軍	原文誤作[kun41]
2216	括	括	kʷat3	kʷat3	gwaat2	2000年李連進《平話音韻研究》P237	包括	
2217	寬	宽	hun41	hun53	hun1	2000年李連進《平話音韻研究》P237		
2218	款	款	kuon33	kon33	gon2	2000年李連進《平話音韻研究》P237		原文作[kuon33]
2219	闊	阔	hut3	hut3	hut2	2000年李連進《平話音韻研究》P237		
2220	玩	玩	wuan223	wan22	waan6	2000年李連進《平話音韻研究》P237	古玩；遊玩	
2221	歡	欢	hun41	hun53	hun1	2000年李連進《平話音韻研究》P237		
2222	喚	唤	wuɐn223	wɐn22	wan6	2000年李連進《平話音韻研究》P237		
2223	煥	焕	wuɐn223	wɐn22	wan6	2000年李連進《平話音韻研究》P237		
2224	豁	豁	køk3	kœk3	goek2	2000年李連進《平話音韻研究》P238	豁然	
2225	桓	桓	wuan21	wan21	waan4	2000年李連進《平話音韻研究》P238		
2226	完	完	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P238		
2227	丸	丸	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P238	肉丸	
2228	緩	缓	wuan33	wan33	waan2	2000年李連進《平話音韻研究》P238		
2229	皖	皖	wuan33	wan33	waan2	2000年李連進《平話音韻研究》P238	安徽	
2230	換	换	wuɐn223	wɐn22	wan6	2000年李連進《平話音韻研究》P238		
2231	活	活	vɐt2	wɐt2	wat6	2000年李連進《平話音韻研究》P238		
2232	豌	豌	wuan33	wan33	waan2	2000年李連進《平話音韻研究》P238	豌豆	
2233	碗	碗	wun33	wun33	wun2	2000年李連進《平話音韻研究》P239		
2234	腕	腕	wuan33	wan33	waan2	2000年李連進《平話音韻研究》P239		
2235	鰥	鳏	kʷan41	kʷan53	gwaan1	2000年李連進《平話音韻研究》P239	鰥寡	
2236	頑	顽	man21	man21	maan4	2000年李連進《平話音韻研究》P239	頑皮	
2237	幻	幻	wuan223	wan22	waan6	2000年李連進《平話音韻研究》P239		
2238	滑	滑	vat2	wat2	waat6	2000年李連進《平話音韻研究》P239		
2239	猾	猾	vat2	wat2	waat6	2000年李連進《平話音韻研究》P239	狡猾	
2240	挖	挖	vɐt3	wɐt3	wat2	2000年李連進《平話音韻研究》P239		
2241	篡	篡	tɕʰon55	tʃʰon55	con3	2000年李連進《平話音韻研究》P239		
2242	撰	撰	lyn33	lyn33	lyun2	2000年李連進《平話音韻研究》P239		
2243	閂	闩	ɕan41	ʃan53	saan1	2000年李連進《平話音韻研究》P240		
2244	拴	拴	ɕan41	ʃan53	saan1	2000年李連進《平話音韻研究》P240		
2245	涮	涮	ɕɐt3	ʃɐt3	sat2	2000年李連進《平話音韻研究》P240	涮洗	
2246	刷	刷	ɕɐt3	ʃɐt3	sat2	2000年李連進《平話音韻研究》P240		
2247	關	关	kʷan41	kʷan53	gwaan1	2000年李連進《平話音韻研究》P240		
2248	慣	惯	kʷan55	kʷan55	gwaan3	2000年李連進《平話音韻研究》P240		
2249	刮	刮	kʷat3	kʷat3	gwaat2	2000年李連進《平話音韻研究》P240		
2250	還	还	wuan21	wan21	waan4	2000年李連進《平話音韻研究》P240	還原；還有	
2251	環	环	wuan21	wan21	waan4	2000年李連進《平話音韻研究》P240		
2252	患	患	wuan223	wan22	waan6	2000年李連進《平話音韻研究》P241		
2253	宦	宦	wuan223	wan22	waan6	2000年李連進《平話音韻研究》P241		
2254	彎	弯	wuan41	wan53	waan1	2000年李連進《平話音韻研究》P241		
2255	灣	湾	wuan41	wan53	waan1	2000年李連進《平話音韻研究》P241		
2256	戀	恋	lin55	lin55	lin3	2000年李連進《平話音韻研究》P241		
2257	劣	劣	lyt24	lyt24	lyut5	2000年李連進《平話音韻研究》P241		
2258	全	全	tɕyn21	tʃyn21	zyun4	2000年李連進《平話音韻研究》P241		
2259	泉	泉	tɕyn21	tʃyn21	zyun4	2000年李連進《平話音韻研究》P241		
2260	絕	绝	tɕyt2	tʃyt2	zyut6	2000年李連進《平話音韻研究》P241		
2261	宣	宣	ɬyn41	ɬyn53	slyun1	2000年李連進《平話音韻研究》P242		
2262	選	选	ɬyn33	ɬyn33	slyun2	2000年李連進《平話音韻研究》P242		
2263	雪	雪	ɬyt3	ɬyt3	slyut2	2000年李連進《平話音韻研究》P242		
2264	旋	旋	ɬyn21	ɬyn21	slyun4	2000年李連進《平話音韻研究》P242		
2265	轉	转	tɕyn33	tʃyn33	zyun2	2000年李連進《平話音韻研究》P242	轉送	
2266	轉	转	tɕyn55	tʃyn55	zyun3	2000年李連進《平話音韻研究》P242	轉螺絲	
2267	傳	传	tɕyn21	tʃyn21	zyun4	2000年李連進《平話音韻研究》P242	傳達	
2268	篆	篆	ɬyn223	ɬyn22	slyun6	2000年李連進《平話音韻研究》P243		
2269	傳	传	tɕyn223	tʃyn22	zyun6	2000年李連進《平話音韻研究》P243	傳記	
2270	專	专	tɕyn41	tʃyn53	zyun1	2000年李連進《平話音韻研究》P243		
2271	磚	砖	tɕyn41	tʃyn53	zyun1	2000年李連進《平話音韻研究》P243		
2272	川	川	tɕʰyn41	tʃʰyn53	cyun1	2000年李連進《平話音韻研究》P243		
2273	穿	穿	tɕʰyn41	tʃʰyn53	cyun1	2000年李連進《平話音韻研究》P243		
2274	喘	喘	tɕʰyn33	tʃʰyn33	cyun2	2000年李連進《平話音韻研究》P243		
2275	串	串	tɕʰyn55	tʃʰyn55	cyun3	2000年李連進《平話音韻研究》P243		
2276	船	船	ɕyn21	ʃyn21	syun4	2000年李連進《平話音韻研究》P244		
2277	說	说	ɕyt3	ʃyt3	syut2	2000年李連進《平話音韻研究》P244	說話	
2278	軟	软	ȵyn13	ȵyn24	njyun5	2000年李連進《平話音韻研究》P244		
2279	捲	卷	kyn33	kyn33	gyun2	2000年李連進《平話音韻研究》P244	捲起	
2280	眷	眷	kyn55	kyn55	gyun3	2000年李連進《平話音韻研究》P244		
2281	卷	卷	kyn33	kyn33	gyun2	2000年李連進《平話音韻研究》P244		
2282	絹	绢	kyn41	kyn53	gyun1	2000年李連進《平話音韻研究》P244		
2283	圈	圈	hyn41	hyn53	hyun1	2000年李連進《平話音韻研究》P244，245	圓圈；豬圈	
2284	拳	拳	kyn21	kyn21	gyun4	2000年李連進《平話音韻研究》P244		
2285	權	权	kyn21	kyn21	gyun4	2000年李連進《平話音韻研究》P245		
2286	顴	颧	kun55	kun55	gun3	2000年李連進《平話音韻研究》P245	顴骨	
2287	倦	倦	kyn223	kyn22	gyun6	2000年李連進《平話音韻研究》P245		
2288	圓	圆	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P245		
2289	員	员	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P245		
2290	院	院	yn223	jyn22	jyun6	2000年李連進《平話音韻研究》P245		
2291	緣	缘	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P245		
2292	沿	沿	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P245		
2293	鉛	铅	yn21	jyn21	jyun4	2000年李連進《平話音韻研究》P245		
2294	捐	捐	kyn41	kyn53	gyun1	2000年李連進《平話音韻研究》P246		
2295	悅	悦	yt24	jyt24	jyut5	2000年李連進《平話音韻研究》P246		
2296	閱	阅	yt24	jyt24	jyut5	2000年李連進《平話音韻研究》P246		
2297	藩	藩	fan21	fan21	faan4	2000年李連進《平話音韻研究》P246，247	藩籬；藩衍	
2298	反	反	fan33	fan33	faan2	2000年李連進《平話音韻研究》P246		
2299	販	贩	fan55	fan55	faan3	2000年李連進《平話音韻研究》P246		
2300	髮	发	fɐt3	fɐt3	fat2	2000年李連進《平話音韻研究》P246	頭髮	
2301	發	发	fɐt3	fɐt3	fat2	2000年李連進《平話音韻研究》P246	發財	
2302	翻	翻	fan41	fan53	faan1	2000年李連進《平話音韻研究》P246		
2303	番	番	fan41	fan53	faan1	2000年李連進《平話音韻研究》P247	幾番	
2304	煩	烦	fan21	fan21	faan4	2000年李連進《平話音韻研究》P247		
2305	繁	繁	fan21	fan21	faan4	2000年李連進《平話音韻研究》P247		
2306	飯	饭	fan223	fan22	faan6	2000年李連進《平話音韻研究》P247		
2307	伐	伐	fɐt3	fɐt3	fat2	2000年李連進《平話音韻研究》P247		
2308	筏	筏	fɐt3	fɐt3	fat2	2000年李連進《平話音韻研究》P247		
2309	罰	罚	fɐt3	fɐt3	fat2	2000年李連進《平話音韻研究》P247		
2310	晚	晚	man13	man24	maan5	2000年李連進《平話音韻研究》P248		
2311	挽	挽	wuan33	wan33	waan2	2000年李連進《平話音韻研究》P248		
